
Timeout                                  :5
Think Time                               :4
Number of Requests                       :300
Number of User                           :10
DBMS Service Mean Time                   :1
Web Server Service Mean Time             :0.75
Round Robin Quantum Time                 :0.3
Interarrival Mean Time                   :0.05
Web Cores                                :8
Web Queue Size                           :100
Departure Probaility of web              :50
DBMS Cores                               :4
DBMS Queue Size                          :100
Probability Type                         :1
------------------------------------------------------------------------------------------------------------------------------------------------------
simTime				Request ID				Event_type				Queue Size				Server Type				Next station
4.48789				40.00000				Departure				0				Web Server				DBMS Server				
4.50957				10.00000				Departure				1				Web Server				DBMS Server				
4.52530				163.00000				Arrival					8				DBMS Server				Web Server				
4.52530				10.00000				Arrival					8				DBMS Server				Web Server				
4.56057				64.00000				Departure				0				Web Server				DBMS Server				
4.63466				128.00000				Scheduling				8				Web Server				Web Server				
4.71697				30.00000				Departure				NA				Web Server				Client Station				
4.71697				113.00000				Scheduling				7				Web Server				Web Server				
4.73304				127.00000				Arrival					7				DBMS Server				Web Server				
4.73888				139.00000				Departure				NA				Web Server				Client Station				
4.73888				79.00000				Scheduling				6				Web Server				Web Server				
4.80957				10.00000				Scheduling				6				Web Server				Web Server				
4.80957				163.00000				Scheduling				6				Web Server				Web Server				
4.85917				40.00000				Arrival					6				DBMS Server				Web Server				
4.87828				165.00000				Departure				NA				Web Server				Client Station				
4.87828				112.00000				Scheduling				5				Web Server				Web Server				
4.91134				120.00000				Departure				0				Web Server				DBMS Server				
4.95715				67.00000				Arrival					5				DBMS Server				Web Server				
5.01697				127.00000				Scheduling				5				Web Server				Web Server				
5.03888				70.00000				Scheduling				5				Web Server				Web Server				
5.05121				64.00000				Arrival					5				DBMS Server				Web Server				
5.08387				128.00000				Departure				0				Web Server				DBMS Server				
5.09540				94.00000				Departure				0				Web Server				DBMS Server				
5.10957				40.00000				Scheduling				5				Web Server				Web Server				
5.14934				113.00000				Departure				NA				Web Server				Client Station				
5.14934				163.00000				Scheduling				4				Web Server				Web Server				
5.18677				79.00000				Departure				NA				Web Server				Client Station				
5.18677				127.00000				Scheduling				3				Web Server				Web Server				
5.21134				67.00000				Scheduling				3				Web Server				Web Server				
5.26094				120.00000				Arrival					3				DBMS Server				Web Server				
5.26345				70.00000				Departure				NA				Web Server				Client Station				
5.26345				163.00000				Scheduling				2				Web Server				Web Server				
5.33888				64.00000				Scheduling				2				Web Server				Web Server				
5.39948				40.00000				Departure				0				Web Server				DBMS Server				
5.40957				10.00000				Scheduling				2				Web Server				Web Server				
5.44934				112.00000				Scheduling				2				Web Server				Web Server				
5.51134				120.00000				Scheduling				2				Web Server				Web Server				
5.55081				10.00000				Departure				NA				Web Server				Client Station				
5.55081				112.00000				Scheduling				1				Web Server				Web Server				
5.55680				128.00000				Arrival					1				DBMS Server				Web Server				
5.56345				127.00000				Scheduling				1				Web Server				Web Server				
5.56385				163.00000				Departure				0				Web Server				DBMS Server				
5.57199				112.00000				Departure				NA				Web Server				Client Station				
5.57199				127.00000				Scheduling				0				Web Server				Web Server				
5.62500				67.00000				Departure				0				Web Server				DBMS Server				
5.63400				127.00000				Departure				1				Web Server				DBMS Server				
5.63704				94.00000				Arrival					0				DBMS Server				Web Server				
5.63704				127.00000				Arrival					0				DBMS Server				Web Server				
5.65258				120.00000				Departure				0				Web Server				DBMS Server				
5.67525				64.00000				Departure				1				Web Server				DBMS Server				
5.83935				40.00000				Arrival					0				DBMS Server				Web Server				
5.83935				64.00000				Arrival					0				DBMS Server				Web Server				
5.85081				128.00000				Scheduling				0				Web Server				Web Server				
5.93400				127.00000				Scheduling				0				Web Server				Web Server				
5.93400				94.00000				Scheduling				0				Web Server				Web Server				
5.97525				40.00000				Scheduling				0				Web Server				Web Server				
5.97525				64.00000				Scheduling				0				Web Server				Web Server				
6.01108				163.00000				Arrival					0				DBMS Server				Web Server				
6.05298				120.00000				Arrival					0				DBMS Server				Web Server				
6.05641				128.00000				Departure				NA				Web Server				Client Station				
6.14292				67.00000				Arrival					0				DBMS Server				Web Server				
6.16339				40.00000				Departure				NA				Web Server				Client Station				
6.20115				64.00000				Departure				0				Web Server				DBMS Server				
6.21983				94.00000				Departure				NA				Web Server				Client Station				
6.23400				127.00000				Scheduling				0				Web Server				Web Server				
6.27525				163.00000				Scheduling				0				Web Server				Web Server				
6.27525				120.00000				Scheduling				0				Web Server				Web Server				
6.29602				127.00000				Departure				0				Web Server				DBMS Server				
6.35641				67.00000				Scheduling				0				Web Server				Web Server				
6.37702				120.00000				Departure				0				Web Server				DBMS Server				
6.42953				163.00000				Departure				NA				Web Server				Client Station				
6.54469				120.00000				Arrival					0				DBMS Server				Web Server				
6.64253				67.00000				Departure				NA				Web Server				Client Station				
6.66883				64.00000				Arrival					0				DBMS Server				Web Server				
6.72953				120.00000				Scheduling				0				Web Server				Web Server				
6.80494				127.00000				Arrival					0				DBMS Server				Web Server				
6.83130				120.00000				Departure				0				Web Server				DBMS Server				
6.94253				64.00000				Scheduling				0				Web Server				Web Server				
7.02953				127.00000				Scheduling				0				Web Server				Web Server				
7.16844				64.00000				Departure				NA				Web Server				Client Station				
7.20671				120.00000				Arrival					0				DBMS Server				Web Server				
7.32953				127.00000				Scheduling				0				Web Server				Web Server				
7.39154				127.00000				Departure				NA				Web Server				Client Station				
7.46844				120.00000				Scheduling				0				Web Server				Web Server				
7.57021				120.00000				Departure				NA				Web Server				Client Station				
Experiment Number 4 Drop Packet Rate:0.40000 Success Packet :95.00000 Web Service Time :41.43199 DBMS Service Time :33.53378 Total Service Time :74.96579 Total Wait Time :198.84889 webcoreUtilisation:0.88573
 dbmscoreUtilisation:0.78141 dbms wait time :3.26520 Through put :14.26645 Badput :1.71726 GoodPut :12.54920 TimeOut Request:13.00000
------------------------------------------------------------------------------------------------------------------------------------------------------
simTime				Request ID				Event_type				Queue Size				Server Type				Next station
------------------------------------------------------------------------------------------------------------------------------------------------------
0.00003					200.00000				Departure				0				Client Station				Web Server				
0.00029					66.00000				Departure				0				Client Station				Web Server				
0.00033					77.00000				Departure				0				Client Station				Web Server				
0.00036					102.00000				Departure				0				Client Station				Web Server				
0.00036					175.00000				Departure				0				Client Station				Web Server				
0.00086					56.00000				Departure				0				Client Station				Web Server				
0.00112					40.00000				Departure				0				Client Station				Web Server				
0.00151					123.00000				Departure				0				Client Station				Web Server				
0.00159					108.00000				Departure				1				Client Station				Web Server				
0.00159					29.00000				Departure				2				Client Station				Web Server				
0.00164					122.00000				Departure				3				Client Station				Web Server				
0.00166					9.00000				Departure				4				Client Station				Web Server				
0.00192					142.00000				Departure				5				Client Station				Web Server				
0.00224					125.00000				Departure				6				Client Station				Web Server				
0.00244					99.00000				Departure				7				Client Station				Web Server				
0.00256					57.00000				Departure				8				Client Station				Web Server				
0.00264					174.00000				Departure				9				Client Station				Web Server				
0.00265					161.00000				Departure				10				Client Station				Web Server				
0.00282					55.00000				Departure				11				Client Station				Web Server				
0.00306					50.00000				Departure				12				Client Station				Web Server				
0.00314					106.00000				Departure				13				Client Station				Web Server				
0.00319					48.00000				Departure				14				Client Station				Web Server				
0.00327					73.00000				Departure				15				Client Station				Web Server				
0.00346					24.00000				Departure				16				Client Station				Web Server				
0.00475					70.00000				Departure				17				Client Station				Web Server				
0.00483					128.00000				Departure				18				Client Station				Web Server				
0.00507					13.00000				Departure				19				Client Station				Web Server				
0.00542					19.00000				Departure				20				Client Station				Web Server				
0.00577					39.00000				Departure				21				Client Station				Web Server				
0.00599					150.00000				Departure				22				Client Station				Web Server				
0.00611				175.00000				Departure				NA				Web Server				Client Station				
0.00611				108.00000				Departure				0				Web Server				DBMS Server				
0.00621					18.00000				Departure				22				Client Station				Web Server				
0.00623					160.00000				Departure				23				Client Station				Web Server				
0.00631					133.00000				Departure				24				Client Station				Web Server				
0.00631					194.00000				Departure				25				Client Station				Web Server				
0.00649					140.00000				Departure				26				Client Station				Web Server				
0.00718					80.00000				Departure				27				Client Station				Web Server				
0.00720					91.00000				Departure				28				Client Station				Web Server				
0.00755					187.00000				Departure				29				Client Station				Web Server				
0.00768					97.00000				Departure				30				Client Station				Web Server				
0.00770					156.00000				Departure				31				Client Station				Web Server				
0.00776					111.00000				Departure				32				Client Station				Web Server				
0.00817					202.00000				Departure				33				Client Station				Web Server				
0.00829					72.00000				Departure				34				Client Station				Web Server				
0.00833					205.00000				Departure				35				Client Station				Web Server				
0.00836					71.00000				Departure				36				Client Station				Web Server				
0.00859					16.00000				Departure				37				Client Station				Web Server				
0.00859					204.00000				Departure				38				Client Station				Web Server				
0.00867					61.00000				Departure				39				Client Station				Web Server				
0.00902					26.00000				Departure				40				Client Station				Web Server				
0.00904					64.00000				Departure				41				Client Station				Web Server				
0.00936					105.00000				Departure				42				Client Station				Web Server				
0.00941					84.00000				Departure				43				Client Station				Web Server				
0.00956					44.00000				Departure				44				Client Station				Web Server				
0.00996					94.00000				Departure				45				Client Station				Web Server				
0.00996					25.00000				Departure				46				Client Station				Web Server				
0.00996					93.00000				Departure				47				Client Station				Web Server				
0.01049					92.00000				Departure				48				Client Station				Web Server				
0.01050					100.00000				Departure				49				Client Station				Web Server				
0.01050					152.00000				Departure				50				Client Station				Web Server				
0.01061					21.00000				Departure				51				Client Station				Web Server				
0.01080					76.00000				Departure				52				Client Station				Web Server				
0.01087					169.00000				Departure				53				Client Station				Web Server				
0.01093					63.00000				Departure				54				Client Station				Web Server				
0.01106					147.00000				Departure				55				Client Station				Web Server				
0.01144					184.00000				Departure				56				Client Station				Web Server				
0.01156					131.00000				Departure				57				Client Station				Web Server				
0.01184					185.00000				Departure				58				Client Station				Web Server				
0.01219					155.00000				Departure				59				Client Station				Web Server				
0.01243					89.00000				Departure				60				Client Station				Web Server				
0.01249					68.00000				Departure				61				Client Station				Web Server				
0.01320					199.00000				Departure				62				Client Station				Web Server				
0.01327					6.00000				Departure				63				Client Station				Web Server				
0.01351					178.00000				Departure				64				Client Station				Web Server				
0.01370					130.00000				Departure				65				Client Station				Web Server				
0.01413					4.00000				Departure				66				Client Station				Web Server				
0.01418					36.00000				Departure				67				Client Station				Web Server				
0.01428					75.00000				Departure				68				Client Station				Web Server				
0.01434					45.00000				Departure				69				Client Station				Web Server				
0.01439					162.00000				Departure				70				Client Station				Web Server				
0.01618					171.00000				Departure				71				Client Station				Web Server				
0.01692					207.00000				Departure				72				Client Station				Web Server				
0.01726					5.00000				Departure				73				Client Station				Web Server				
0.01756					43.00000				Departure				74				Client Station				Web Server				
0.01907					23.00000				Departure				75				Client Station				Web Server				
0.01913					38.00000				Departure				76				Client Station				Web Server				
0.01930					101.00000				Departure				77				Client Station				Web Server				
0.01951					176.00000				Departure				78				Client Station				Web Server				
0.01962					136.00000				Departure				79				Client Station				Web Server				
0.01995					179.00000				Departure				80				Client Station				Web Server				
0.01997					154.00000				Departure				81				Client Station				Web Server				
0.02011					151.00000				Departure				82				Client Station				Web Server				
0.02013					159.00000				Departure				83				Client Station				Web Server				
0.02040					51.00000				Departure				84				Client Station				Web Server				
0.02051					148.00000				Departure				85				Client Station				Web Server				
0.02091					34.00000				Departure				86				Client Station				Web Server				
0.02163					124.00000				Departure				87				Client Station				Web Server				
0.02224					153.00000				Departure				88				Client Station				Web Server				
0.02312					198.00000				Departure				89				Client Station				Web Server				
0.02317					69.00000				Departure				90				Client Station				Web Server				
0.02324					180.00000				Departure				91				Client Station				Web Server				
0.02341					11.00000				Departure				92				Client Station				Web Server				
0.02353					183.00000				Departure				93				Client Station				Web Server				
0.02430					41.00000				Departure				94				Client Station				Web Server				
0.02458					20.00000				Departure				95				Client Station				Web Server				
0.02460					146.00000				Departure				96				Client Station				Web Server				
0.02486					0.00000				Departure				97				Client Station				Web Server				
0.02487					62.00000				Departure				98				Client Station				Web Server				
0.02490					192.00000				Departure				99				Client Station				Web Server				
0.02494					31.00000				Departure				100				Client Station				Web Server				
0.02521					90.00000				Departure				100				Client Station				Web Server				
0.02582					149.00000				Departure				100				Client Station				Web Server				
0.02605					52.00000				Departure				100				Client Station				Web Server				
0.02623					46.00000				Departure				100				Client Station				Web Server				
0.02645					14.00000				Departure				100				Client Station				Web Server				
0.02656					49.00000				Departure				100				Client Station				Web Server				
0.02749					81.00000				Departure				100				Client Station				Web Server				
0.02824					135.00000				Departure				100				Client Station				Web Server				
0.02848					201.00000				Departure				100				Client Station				Web Server				
0.02852					83.00000				Departure				100				Client Station				Web Server				
0.02892					138.00000				Departure				100				Client Station				Web Server				
0.02893					143.00000				Departure				100				Client Station				Web Server				
0.02900					119.00000				Departure				100				Client Station				Web Server				
0.02904					33.00000				Departure				100				Client Station				Web Server				
0.02906					35.00000				Departure				100				Client Station				Web Server				
0.02913					8.00000				Departure				100				Client Station				Web Server				
0.02955					60.00000				Departure				100				Client Station				Web Server				
0.02964					137.00000				Departure				100				Client Station				Web Server				
0.03001					12.00000				Departure				100				Client Station				Web Server				
0.03010					67.00000				Departure				100				Client Station				Web Server				
0.03012					109.00000				Departure				100				Client Station				Web Server				
0.03013					78.00000				Departure				100				Client Station				Web Server				
0.03042					22.00000				Departure				100				Client Station				Web Server				
0.03162					129.00000				Departure				100				Client Station				Web Server				
0.03208					197.00000				Departure				100				Client Station				Web Server				
0.03218					2.00000				Departure				100				Client Station				Web Server				
0.03222					139.00000				Departure				100				Client Station				Web Server				
0.03227					10.00000				Departure				100				Client Station				Web Server				
0.03244					113.00000				Departure				100				Client Station				Web Server				
0.03251					157.00000				Departure				100				Client Station				Web Server				
0.03275					88.00000				Departure				100				Client Station				Web Server				
0.03293					173.00000				Departure				100				Client Station				Web Server				
0.03333					85.00000				Departure				100				Client Station				Web Server				
0.03335					28.00000				Departure				100				Client Station				Web Server				
0.03343					3.00000				Departure				100				Client Station				Web Server				
0.03352					65.00000				Departure				100				Client Station				Web Server				
0.03410					47.00000				Departure				100				Client Station				Web Server				
0.03467					115.00000				Departure				100				Client Station				Web Server				
0.03468					177.00000				Departure				100				Client Station				Web Server				
0.03469					82.00000				Departure				100				Client Station				Web Server				
0.03566					103.00000				Departure				100				Client Station				Web Server				
0.03602					118.00000				Departure				100				Client Station				Web Server				
0.03635					196.00000				Departure				100				Client Station				Web Server				
0.03653					208.00000				Departure				100				Client Station				Web Server				
0.03672					87.00000				Departure				100				Client Station				Web Server				
0.03673					164.00000				Departure				100				Client Station				Web Server				
0.03724					158.00000				Departure				100				Client Station				Web Server				
0.03728					189.00000				Departure				100				Client Station				Web Server				
0.03746					127.00000				Departure				100				Client Station				Web Server				
0.03793					206.00000				Departure				100				Client Station				Web Server				
0.03830					170.00000				Departure				100				Client Station				Web Server				
0.03837					203.00000				Departure				100				Client Station				Web Server				
0.03912					166.00000				Departure				100				Client Station				Web Server				
0.03916					126.00000				Departure				100				Client Station				Web Server				
0.03920					134.00000				Departure				100				Client Station				Web Server				
0.03926					95.00000				Departure				100				Client Station				Web Server				
0.03963					27.00000				Departure				100				Client Station				Web Server				
0.03996					86.00000				Departure				100				Client Station				Web Server				
0.04022					79.00000				Departure				100				Client Station				Web Server				
0.04036					107.00000				Departure				100				Client Station				Web Server				
0.04036					98.00000				Departure				100				Client Station				Web Server				
0.04080					195.00000				Departure				100				Client Station				Web Server				
0.04101					1.00000				Departure				100				Client Station				Web Server				
0.04161					141.00000				Departure				100				Client Station				Web Server				
0.04162					104.00000				Departure				100				Client Station				Web Server				
0.04194					144.00000				Departure				100				Client Station				Web Server				
0.04250					163.00000				Departure				100				Client Station				Web Server				
0.04286					165.00000				Departure				100				Client Station				Web Server				
0.04306					188.00000				Departure				100				Client Station				Web Server				
0.04351					186.00000				Departure				100				Client Station				Web Server				
0.04384					53.00000				Departure				100				Client Station				Web Server				
0.04425					7.00000				Departure				100				Client Station				Web Server				
0.04434					15.00000				Departure				100				Client Station				Web Server				
0.04450					132.00000				Departure				100				Client Station				Web Server				
0.04514					167.00000				Departure				100				Client Station				Web Server				
0.04530					116.00000				Departure				100				Client Station				Web Server				
0.04553					17.00000				Departure				100				Client Station				Web Server				
0.04588					114.00000				Departure				100				Client Station				Web Server				
0.04592					32.00000				Departure				100				Client Station				Web Server				
0.04594					120.00000				Departure				100				Client Station				Web Server				
0.04612					37.00000				Departure				100				Client Station				Web Server				
0.04645					110.00000				Departure				100				Client Station				Web Server				
0.04659					193.00000				Departure				100				Client Station				Web Server				
0.04708					30.00000				Departure				100				Client Station				Web Server				
0.04713					168.00000				Departure				100				Client Station				Web Server				
0.04714					209.00000				Departure				100				Client Station				Web Server				
0.04720					190.00000				Departure				100				Client Station				Web Server				
0.04754					58.00000				Departure				100				Client Station				Web Server				
0.04769					74.00000				Departure				100				Client Station				Web Server				
0.04787					182.00000				Departure				100				Client Station				Web Server				
0.04798					117.00000				Departure				100				Client Station				Web Server				
0.04810					112.00000				Departure				100				Client Station				Web Server				
0.04849					96.00000				Departure				100				Client Station				Web Server				
0.04872					42.00000				Departure				100				Client Station				Web Server				
0.04876					191.00000				Departure				100				Client Station				Web Server				
0.04890					121.00000				Departure				100				Client Station				Web Server				
0.04909					181.00000				Departure				100				Client Station				Web Server				
0.04928					172.00000				Departure				100				Client Station				Web Server				
0.04941					54.00000				Departure				100				Client Station				Web Server				
0.04943					59.00000				Departure				100				Client Station				Web Server				
0.04999					145.00000				Departure				100				Client Station				Web Server				
0.05008				77.00000				Departure				NA				Web Server				Client Station				
0.05008				29.00000				Departure				0				Web Server				DBMS Server				
0.22471				200.00000				Departure				NA				Web Server				Client Station				
0.22471				122.00000				Departure				NA				Web Server				Client Station				
0.22471				9.00000				Departure				NA				Web Server				Client Station				
0.22471				142.00000				Departure				0				Web Server				DBMS Server				
0.25155				56.00000				Departure				0				Web Server				DBMS Server				
0.25764				56.00000				Arrival					96				DBMS Server				Web Server				
0.27573				123.00000				Departure				0				Web Server				DBMS Server				
0.30003				40.00000				Scheduling				96				Web Server				Web Server				
0.30003				102.00000				Scheduling				96				Web Server				Web Server				
0.30003				66.00000				Scheduling				96				Web Server				Web Server				
0.30003				125.00000				Departure				NA				Web Server				Client Station				
0.30003				99.00000				Departure				NA				Web Server				Client Station				
0.30003				57.00000				Departure				1				Web Server				DBMS Server				
0.30003				174.00000				Departure				NA				Web Server				Client Station				
0.30003				161.00000				Departure				2				Web Server				DBMS Server				
0.30003				55.00000				Departure				NA				Web Server				Client Station				
0.30003				50.00000				Departure				NA				Web Server				Client Station				
0.30003				106.00000				Departure				3				Web Server				DBMS Server				
0.30611				57.00000				Arrival					91				DBMS Server				Web Server				
0.30611				161.00000				Arrival					91				DBMS Server				Web Server				
0.30611				106.00000				Arrival					91				DBMS Server				Web Server				
0.45939				106.00000				Departure				NA				Web Server				Client Station				
0.45939				48.00000				Departure				NA				Web Server				Client Station				
0.45939				73.00000				Departure				1				Web Server				DBMS Server				
0.50308				56.00000				Departure				NA				Web Server				Client Station				
0.50308				24.00000				Departure				NA				Web Server				Client Station				
0.50308				70.00000				Departure				2				Web Server				DBMS Server				
0.51341				142.00000				Arrival					87				DBMS Server				Web Server				
0.51341				73.00000				Arrival					87				DBMS Server				Web Server				
0.50927				73.00000				Departure				NA				Web Server				Client Station				
0.50927				128.00000				Departure				NA				Web Server				Client Station				
0.50927				13.00000				Departure				1				Web Server				DBMS Server				
0.51341				70.00000				Arrival					85				DBMS Server				Web Server				
0.51341				13.00000				Arrival					85				DBMS Server				Web Server				
0.53335				123.00000				Arrival					85				DBMS Server				Web Server				
0.55567				29.00000				Arrival					85				DBMS Server				Web Server				
0.57668				108.00000				Arrival					85				DBMS Server				Web Server				
0.60003				161.00000				Scheduling				85				Web Server				Web Server				
0.60003				57.00000				Scheduling				85				Web Server				Web Server				
0.60003				19.00000				Departure				0				Web Server				DBMS Server				
0.60003				39.00000				Departure				0				Web Server				DBMS Server				
0.76368				70.00000				Departure				NA				Web Server				Client Station				
0.76368				150.00000				Departure				0				Web Server				DBMS Server				
0.78498				123.00000				Departure				NA				Web Server				Client Station				
0.78498				18.00000				Departure				0				Web Server				DBMS Server				
0.80308				142.00000				Scheduling				83				Web Server				Web Server				
0.80308				160.00000				Departure				NA				Web Server				Client Station				
0.80308				133.00000				Departure				NA				Web Server				Client Station				
0.80308				194.00000				Departure				1				Web Server				DBMS Server				
0.80927				29.00000				Scheduling				81				Web Server				Web Server				
0.80927				13.00000				Scheduling				81				Web Server				Web Server				
0.80927				140.00000				Departure				2				Web Server				DBMS Server				
0.80927				80.00000				Departure				3				Web Server				DBMS Server				
0.80927				108.00000				Scheduling				81				Web Server				Web Server				
0.80927				91.00000				Departure				NA				Web Server				Client Station				
0.80927				187.00000				Departure				NA				Web Server				Client Station				
0.80927				97.00000				Departure				4				Web Server				DBMS Server				
0.87668				194.00000				Arrival					79				DBMS Server				Web Server				
0.87668				140.00000				Arrival					79				DBMS Server				Web Server				
0.87668				80.00000				Arrival					79				DBMS Server				Web Server				
0.87668				97.00000				Arrival					79				DBMS Server				Web Server				
0.92726				39.00000				Arrival					79				DBMS Server				Web Server				
0.94890				19.00000				Arrival					79				DBMS Server				Web Server				
1.09957				80.00000				Departure				0				Web Server				DBMS Server				
1.10927				19.00000				Scheduling				79				Web Server				Web Server				
1.10927				97.00000				Scheduling				79				Web Server				Web Server				
1.10927				194.00000				Scheduling				79				Web Server				Web Server				
1.10927				39.00000				Scheduling				79				Web Server				Web Server				
1.10927				156.00000				Departure				NA				Web Server				Client Station				
1.10927				111.00000				Departure				0				Web Server				DBMS Server				
1.09184				111.00000				Arrival					78				DBMS Server				Web Server				
1.10927				202.00000				Departure				0				Web Server				DBMS Server				
1.10927				140.00000				Scheduling				78				Web Server				Web Server				
1.10927				72.00000				Departure				1				Web Server				DBMS Server				
1.10927				205.00000				Departure				2				Web Server				DBMS Server				
1.10927				71.00000				Departure				3				Web Server				DBMS Server				
1.11814				150.00000				Arrival					78				DBMS Server				Web Server				
1.11814				72.00000				Arrival					78				DBMS Server				Web Server				
1.11814				205.00000				Arrival					78				DBMS Server				Web Server				
1.11814				71.00000				Arrival					78				DBMS Server				Web Server				
1.21726				72.00000				Departure				NA				Web Server				Client Station				
1.21726				16.00000				Departure				0				Web Server				DBMS Server				
1.23261				18.00000				Arrival					77				DBMS Server				Web Server				
1.23920				80.00000				Arrival					77				DBMS Server				Web Server				
1.25221				111.00000				Departure				0				Web Server				DBMS Server				
1.38213				111.00000				Arrival					77				DBMS Server				Web Server				
1.39515				111.00000				Departure				NA				Web Server				Client Station				
1.39515				204.00000				Departure				0				Web Server				DBMS Server				
1.40927				71.00000				Scheduling				76				Web Server				Web Server				
1.40927				205.00000				Scheduling				76				Web Server				Web Server				
1.40927				150.00000				Scheduling				76				Web Server				Web Server				
1.40927				61.00000				Departure				0				Web Server				DBMS Server				
1.40927				26.00000				Departure				1				Web Server				DBMS Server				
1.40927				64.00000				Departure				NA				Web Server				Client Station				
1.40927				105.00000				Departure				2				Web Server				DBMS Server				
1.44598				61.00000				Arrival					75				DBMS Server				Web Server				
1.44598				26.00000				Arrival					75				DBMS Server				Web Server				
1.44598				105.00000				Arrival					75				DBMS Server				Web Server				
1.46341				61.00000				Departure				NA				Web Server				Client Station				
1.46341				84.00000				Departure				0				Web Server				DBMS Server				
1.47974				202.00000				Arrival					74				DBMS Server				Web Server				
1.50756				80.00000				Departure				0				Web Server				DBMS Server				
1.51726				18.00000				Scheduling				74				Web Server				Web Server				
1.51726				44.00000				Departure				1				Web Server				DBMS Server				
1.54460				84.00000				Arrival					74				DBMS Server				Web Server				
1.54460				44.00000				Arrival					74				DBMS Server				Web Server				
1.61588				84.00000				Departure				0				Web Server				DBMS Server				
1.64322				84.00000				Arrival					74				DBMS Server				Web Server				
1.69955				44.00000				Departure				NA				Web Server				Client Station				
1.69955				94.00000				Departure				NA				Web Server				Client Station				
1.69955				25.00000				Departure				0				Web Server				DBMS Server				
1.70927				105.00000				Scheduling				72				Web Server				Web Server				
1.70927				26.00000				Scheduling				72				Web Server				Web Server				
1.70927				93.00000				Departure				1				Web Server				DBMS Server				
1.70927				92.00000				Departure				2				Web Server				DBMS Server				
1.71450				84.00000				Departure				3				Web Server				DBMS Server				
1.76341				202.00000				Scheduling				72				Web Server				Web Server				
1.76341				100.00000				Departure				NA				Web Server				Client Station				
1.76341				152.00000				Departure				NA				Web Server				Client Station				
1.76341				21.00000				Departure				NA				Web Server				Client Station				
1.76341				76.00000				Departure				NA				Web Server				Client Station				
1.76341				169.00000				Departure				4				Web Server				DBMS Server				
1.77004				80.00000				Arrival					68				DBMS Server				Web Server				
1.77004				93.00000				Arrival					68				DBMS Server				Web Server				
1.77004				92.00000				Arrival					68				DBMS Server				Web Server				
1.77004				84.00000				Arrival					68				DBMS Server				Web Server				
1.77004				169.00000				Arrival					68				DBMS Server				Web Server				
1.81411				25.00000				Arrival					68				DBMS Server				Web Server				
1.86001				169.00000				Departure				NA				Web Server				Client Station				
1.86001				63.00000				Departure				NA				Web Server				Client Station				
1.86001				147.00000				Departure				NA				Web Server				Client Station				
1.86001				184.00000				Departure				0				Web Server				DBMS Server				
1.86203				84.00000				Departure				NA				Web Server				Client Station				
1.86203				131.00000				Departure				0				Web Server				DBMS Server				
1.88568				25.00000				Departure				NA				Web Server				Client Station				
1.88568				185.00000				Departure				1				Web Server				DBMS Server				
1.91252				16.00000				Arrival					63				DBMS Server				Web Server				
1.91252				185.00000				Arrival					63				DBMS Server				Web Server				
1.92246				204.00000				Arrival					63				DBMS Server				Web Server				
1.95993				184.00000				Arrival					63				DBMS Server				Web Server				
2.03150				184.00000				Departure				NA				Web Server				Client Station				
2.03150				155.00000				Departure				0				Web Server				DBMS Server				
2.05182				155.00000				Arrival					62				DBMS Server				Web Server				
2.05370				80.00000				Departure				0				Web Server				DBMS Server				
2.06341				92.00000				Scheduling				62				Web Server				Web Server				
2.06341				93.00000				Scheduling				62				Web Server				Web Server				
2.06341				89.00000				Departure				NA				Web Server				Client Station				
2.06341				68.00000				Departure				0				Web Server				DBMS Server				
2.06341				199.00000				Departure				NA				Web Server				Client Station				
2.06341				6.00000				Departure				0				Web Server				DBMS Server				
2.12339				155.00000				Departure				NA				Web Server				Client Station				
2.12339				178.00000				Departure				NA				Web Server				Client Station				
2.12339				130.00000				Departure				NA				Web Server				Client Station				
2.12339				4.00000				Departure				1				Web Server				DBMS Server				
2.18568				204.00000				Scheduling				57				Web Server				Web Server				
2.18568				16.00000				Scheduling				57				Web Server				Web Server				
2.18568				36.00000				Departure				2				Web Server				DBMS Server				
2.18568				75.00000				Departure				3				Web Server				DBMS Server				
2.18568				185.00000				Scheduling				57				Web Server				Web Server				
2.18568				45.00000				Departure				4				Web Server				DBMS Server				
2.34212				80.00000				Arrival					57				DBMS Server				Web Server				
2.34212				4.00000				Arrival					57				DBMS Server				Web Server				
2.34212				36.00000				Arrival					57				DBMS Server				Web Server				
2.34212				75.00000				Arrival					57				DBMS Server				Web Server				
2.34212				45.00000				Arrival					57				DBMS Server				Web Server				
2.23674				45.00000				Departure				NA				Web Server				Client Station				
2.23674				162.00000				Departure				0				Web Server				DBMS Server				
2.36407				36.00000				Departure				1				Web Server				DBMS Server				
2.36416				6.00000				Arrival					56				DBMS Server				Web Server				
2.36416				36.00000				Arrival					56				DBMS Server				Web Server				
2.43960				131.00000				Arrival					56				DBMS Server				Web Server				
2.44589				75.00000				Departure				0				Web Server				DBMS Server				
2.47598				80.00000				Departure				0				Web Server				DBMS Server				
2.48568				4.00000				Scheduling				56				Web Server				Web Server				
2.48568				171.00000				Departure				1				Web Server				DBMS Server				
2.49877				68.00000				Arrival					56				DBMS Server				Web Server				
2.49877				171.00000				Arrival					56				DBMS Server				Web Server				
2.54245				36.00000				Departure				0				Web Server				DBMS Server				
2.66407				131.00000				Scheduling				56				Web Server				Web Server				
2.66407				6.00000				Scheduling				56				Web Server				Web Server				
2.66407				207.00000				Departure				NA				Web Server				Client Station				
